% Etherscan Transactions Dataset
@RELATION etherscan_transactions

@ATTRIBUTE TransactionHash STRING
@ATTRIBUTE Method {transfer, 'claim multiple', prove, relay, 'process route with transfer value output', 'swap exact eth for tokens', 'revoke single nonce', pay, 0x415565b0, swap, approve, execute, 'execute meta txn', 'strictly swap and call', deposit, 'transfer erc20', 'deposit eth', 'stake start', 'swap exact tokens for tokens supporting fee on transfer tokens', 'propose block', 0x9871efa4, 0x3cac7222, 'swap exact eth for tokens supporting fee on transfer tokens', unoswap2, 'swap exact tokens for eth supporting fee on transfer tokens', 'claim withdrawals', 'exact input single', 'propose l2output', 'update fee bps', 'set approval for all', 'execute zero ex swap', send, 'all batch', 0x1a1da075, exit, 'fill order args', 'commit blob', 'add sequencer l2batch from blobs', 0x7042cbe0, 0xb257b7af, 'prove block', 0x01130705, 0x0938b20b, 0x5786c0f7, 0xe7690f6b, 'transfer from', stake, 'removes limits', 'exec transaction', claim, 'exact output single', 'this transaction includes data in the input data field which may indicate a message in utf-8', 'simple swap', withdraw, 'claim mint', 'buy with eth wert', 'call one inch', 'vote to bless', 'complete queued withdrawals', 'remove liquidity eth with permit', 0x02c28f23, register, 'execute f fs yo', unoswap, 'receive tokens', 'sigma sell', 'commit batch with blob proof', 0x8db69e5d, 'buy and burn', 'anchor dag cbor', 0x000001ad, 'bond withdrawal', 0x46e44847, 'claim multiple rewards', 0x0162e2d0, 'submit value', 0x6ac56d4e, 0x1d0a9fdf, 'swap exact tokens for tokens', 'fill v3relay', 0x988a81d9, 0x4ff8dad8, 0x02fff96e, 'permit redeem', 0x75713a08, 0x599a083b, 0x7c3d6159, 0xc9da3165, 0x041d6c61, 0x05f497df, 0x741143fb, 0x49c36c07, 'release tokens', 0x00000000, 'fulfill available advanced orders', 'sigma buy', 0x0918c2ea, 0x7f3e4206, 0x091e21ea, 'finalize withdrawal transaction external proof', 'execute batch deposit', 'on chain swaps', 'sequence batches', 0x0d5f0e3b, 'redeem with locked fee', 'deposit with expiry', 'transfer out', 'add sequencer l2batch from origin', 0x11858c7a, 'commit verification', unbond, 0xce2e62ff, 'transfer out and call', 0x04000104, 0x209178e8, 0x76e9bd59, 0x7c3daf68, 0x041d5ad1, 0x2d87b8a1, 'finalize blocks with proof', 0x2213bc0b, 'release max', 'add light client block', 'swap on uniswap v2fork', 0x60806040, 'flush forwarder tokens', 'claim in nf ts', transmit, 'swap tokens single v3erc20to native', 'swap simple mode', 'create order', 0x122067ed, sell, buy, 'send to injective', 'get rewards', 'claim tokens', 'disperse token', 0xca350aa6, 0x04394ff4, 0x8239e0a4, borrow, 'swap exact tokens for eth', 'finalize withdrawal', bridge, multicall, 'complete transfer', 'claim purchase', 'send multi sig', 0xc5c2d919, 'swap compact', 0xb270dfff, 'mooo z1089603480', 'send v1', 'delegate to', execute302, 'handle ops', 'eth unoswap', initiate, 0x8132b321, 0x45c20f61, 'bridge in', 0x2bad1d9e, aggregate, 'relay tokens', 'start bridge tokens via across', 'uniswap v3swap', 'verify batches trusted aggregator', 'claim amount', 'request exit', 0x7c3e4206, 0x041e21ea, 0xcba9bc66, 'smart swap by order id', 0x00000011, 'cooldown shares', 'open trading', 'transfer tokens', 'claim holding singleton', update, migrate, 0xa0000000, 0x2b667bae, 0x7131565e, 0x8650872b, 'open trade', 'match token order by admin_k44j', 'fulfill order', 0x84fa30a0, 0xa8f73d99, 0xdb661afa, unstake, 'execute batch', 'swap v2exact in', 'send multi sig token', 0xef61a6db, 'set max ca swap', 0x0400040a, 'batch issue', exchange, extend, 'bridge token', 'withdraw eth', 'finalize optimistic mint', 'batch transfer', 'complete cross chain request', 'withdraw and swap', forward, leave, 0x859b7571, 0x98b2165d, 'end stake', 0x46420690, 0x4121ea55, 'add liquidity eth', 'buy v2', 'remove liquidity eth with permit supporting fee on transfer tokens', 0x695b3fa9, 'request withdrawal with permit', 'set tax', 'set prices', 'send to aptos', 'swap by dln', 'release approve gas', 0xb7e62873, 'validate transaction proof v2', 'increase epoch', 'emergency withdraw', 'multi claim', 'safe transfer from', 0x9740318c, 'strictly swap and call dln', release, 0x3cd18ca0, 'set min swap', 0xedebffff, 'deposit coin', 'verify merkle', 'swap eth', executef$eb0i, 'transfer tokens with payload', 'fill quote eth to token', 'create salted order', 0x8012366b, 0x4a0ecd94, 0xbc4a02e4, 0x15944729, 0x270d1f9f, 0x57c7bbec, 0x68cdab9c, 'bridge eth to', 'verify fri', 'commit header range', 0x6082bbc7, 0x4dca6944, 'buy with eth', 'set max tx', 'swap and start bridge tokens via thor swap', 'sell to uniswap', 'swap exact amount in on uniswap v2', 0x2b953bed, 0x4cf3fe9c, 0xd4e4634a, 0xa0136443, 'swap tokens for exact tokens', 'swap eth for exact tokens', 'to amm', 'execute atomic', 0x4b9ead9e, 0xd1ef9249, 0x3eceac2c, 0x7c3a888c, 0x2b69034a, supply, 0x31025c04, exchange_underlying, 'swap titan x for volt and burn', 0x7f3e0590, 'delegate all', 'create retryable ticket', submit, permit, 'refinance auction by other', 'borrower refinance', 'claim usc rewards', 'fulfill advanced order', 'meta route', 0xd8d35ea4, 0x66e0daa0, 0x2b9582a9, 'take bid single', 0x038d41f6, 'fill otc order', 'create forwarder', 0x05000184, 'set automated market maker pair', 0x091e0e31, 0x7f3e5812, 0x28cf89f4, 'set fares', 'relay message with proof', 'swap exact amount in', renew, 'claim self bayc', 'claim self bakc', 'execute controller', 'cancel order', 'finalize deposit', 'sell token for token to uniswap v3', 'claim all', 'invalidate unordered nonces', undelegate, 'forward eth', 'harvest rewards', 'mint with titan x', 'update claim', 0xdbcd0278, 'sponsored call v2', 0xabbae307, 0xa090949a, 0x03b87e5f, 0x0301080a, 'match advanced orders', 'unoswap to', 'lock lp token', 'execute transaction', 'claim self mayc', 'confirm batch', 'update state', 'verify availability proof'}
@ATTRIBUTE BlockNumber NUMERIC
@ATTRIBUTE FromAddressEncoded NUMERIC
@ATTRIBUTE ToAddressEncoded NUMERIC
@ATTRIBUTE Value_ETH NUMERIC
@ATTRIBUTE TxnFee_ETH NUMERIC

@DATA
0x3efc60cc8fc92ff8c0ff382e801a6c989269d04e17748618f3c04a7a209195c4,approve,0.0172413793043233,743,1702,0.0,0.0073260727585683
0x405c809e933d342b533f39ebb9ac4f9bc2e2505ec1b66c38c13655221df724a6,'swap exact tokens for tokens supporting fee on transfer tokens',0.0172413793043233,2273,971,0.0,0.0177185476013251
0x5210b623048701ebc63db8139e83ff8afa6529c331d8d25299e08cd07ee82cb1,approve,0.0172413793043233,2608,512,0.0,0.0073007370623729
0x4f40c7bb015640561983f92ebaacff1cebb8e07aab58b0a7dbefc28ca77a7562,approve,0.0172413793043233,1526,1033,0.0,0.0072596733075843
0x20d3108856f7ddcf14b932404fc3e0422cbbb31c136f00bee10e5b1898e960d4,approve,0.0172413793043233,1643,1033,0.0,0.0072596733075843
0x3903176cb43a0991f4c284501a94c6549053a6977fe2cd8d353f67dd5d2c61c7,execute,0.0172413793043233,1563,495,0.0026767205080009,0.0578329966271498
0xc7e84d405aa821176ab9e0a91245098fcba1e7305a098596ad4504e85956ad3c,transfer,0.0172413793043233,645,1717,0.0,0.00602050155996
0x5a2fd8d75a82729af91bbecb39dfec64c771e47669f8268d249e8c716025da0b,'propose block',0.0172413793043233,2,835,0.0,0.0187815793262427
0x2441d690bbece524727b54f92c61f5a22e4e2fafba4923c84601c7dfb153cc5d,transfer,0.0172413793043233,2304,1683,0.0,0.0113161602385996
0xb958fbc06ed88b7f0b52730e7ba89afe9c70cd9957a94629119512dcc152bba2,0x9871efa4,0.0172413793043233,611,1864,4.158012439613056e-05,0.0275831005497632
0x0f39f4c6327678f25828841b87d85bc9ce7f3e267bbaac7c014c083399023475,0x9871efa4,0.0172413793043233,2233,1864,0.0,0.0279185138536085
0x75a28f6bbc8281dc3109ea662b4585cc497705838060b3c974e1fc3401374719,transfer,0.0172413793043233,3040,1599,9.806084811669677e-05,0.0030246266525403
0x584a63d1d6ee48ebb0f1205ee2914af06ad5935d93fbd8821fe0e740ab6498e8,0x9871efa4,0.0172413793043233,1766,1864,0.0,0.0272528824869917
0x76379a0925be0913c316263bf7cacd00e05af825fad69f3dfb952437ad5bf36c,execute,0.0172413793043233,2670,495,0.0006496894436895,0.029608675227048
0xefcc3ee1053750f80b2dbabd887c0a9782c5e5a903cc9ac3256249a54568b51a,0x9871efa4,0.0172413793043233,1295,1864,0.0,0.0309817845596154
0xa5d1011ef12f47c067a344b5e5cce31754a2661c52be4c058caf88abb790584a,0x3cac7222,0.0172413793043233,2895,1443,0.0,0.0330941126460636
0xa6f2960e6722db447091716cf8e466e06489ed971a77a15aedaee3011a032836,execute,0.0172413793043233,2916,495,0.0,0.0343256694512921
0xaba047d8e7a3407f6d8d4ef22abf2f4a1a95cda0d0eb7f9f9bb1f9e7b0dd7d27,execute,0.0172413793043233,216,495,0.0,0.0359268000496181
0x476461407d04530ab4db3216e40ad4f4b8ccb2b5af9d2a2c8e5049bf52462d50,'swap exact eth for tokens supporting fee on transfer tokens',0.0172413793043233,2919,1016,1.559254664854896e-05,0.0297776273134746
0x312c9e55cdf91152c73b1ba7db2dd8394128bf3a8c8ca015c2e28b0a0049d63e,unoswap2,0.0172413793043233,2220,145,0.0,0.0403810431773638
0x5fdf86cc4890f0fae0aa76ccdf4a32b493d3603bc415bdc558a7bb8d58b0fbfb,'swap exact tokens for eth supporting fee on transfer tokens',0.0172413793043233,355,1016,0.0,0.0289781295296008
0x0878d493e1514860eca787334fa047a35077187af8b6e9b88c52992dbc784cea,transfer,0.0344827586086466,891,97,5.435127249384228e-06,0.0009733604406304
0x6d39347d229ee109f6b7a19d3cc5f4af29d766fe2c2e454a8a0233f6521e65c7,transfer,0.0344827586086466,3067,854,0.0098224272626184,0.0009920063743472
0x4d0f72b967d45b6871b507dac4fe4e04120499d5bd84627854daec47f84eeae9,transfer,0.0344827586086466,958,1878,0.0,0.0027352588414996
0x67d672cfa2b289b033a40dc29d86f9d01dc27eeeea2f39381faab69598dab692,transfer,0.0344827586086466,641,1702,0.0,0.0058780950203898
0xf648800ff5dadfcc91c754a9944c871b4a21737bfd580967d8aa4a4ae4428807,'claim withdrawals',0.0344827586086466,2811,1086,0.0,0.0113901746319794
0x761a9d55e01468bc4738e861397069b37a7a11c99a1682f456d86f63167ad07c,transfer,0.0344827586086466,559,753,4.190891922979296e-06,0.0010332836321937
0xee2a63bcf58378f355e21e2aa4585e39f102accb619b4ad9944b2d11db908bb9,transfer,0.0344827586086466,345,1821,0.0,0.0040953444875396
0xe273e24dffe74d0dade001d7cac3d8ba3b7dc97b4491c363fdd2af868eee585f,transfer,0.0344827586086466,2283,769,1.6189325383944425e-05,0.0010579788192156
0xa581bef966c762e0aeb2a17070aba07a1c955b4ccbc9010710fee3d63979ee11,transfer,0.0344827586086466,1923,1847,2.147369141829316e-05,0.0011086502116064
0x0799373c62a54b5dd0b5c52ac4c6abe7656f664757363994517c990de03cbda6,transfer,0.0344827586086466,132,18,6.312499578987436e-06,0.001159535107055
0xa5b8a46476be1308fb95b1b5991f47cb31435be4eaff4dacb7c0eea83df95806,transfer,0.0344827586086466,2727,1713,0.0041481413030086,0.0017515079187216
0xc1008bc9852c920e992d13c08c7a8595a27e72a410a4f1a694a0a6fc96ae034d,transfer,0.0344827586086466,2248,1869,0.0002482483904919,0.0017689440017774
0xddf051f132c5b3da9efa10d7b8a216cb0473cfadae29fdd53d40f7f44a05edc5,transfer,0.0344827586086466,860,610,0.0,0.0039261788980552
0xd79dec9b149a26853fa4dca3d10bee48804c63bade885918b45e651353095ec9,transfer,0.0344827586086466,834,1702,0.0,0.0050396685123057
0x3a8bac964d9d6b546b2942bb3bf56e183ad4cc01c6035f1f705e03bbf521c439,transfer,0.0344827586086466,1075,1702,0.0,0.0050421593813136
0x28e2896cec029c2434d232c237f54dc048cd3b4696d5be957af2d6b1821e4faa,transfer,0.0344827586086466,192,1702,0.0,0.0050421593813136
0xfacbfa1cc5a12741f0d1d5d390d94ec74ebc2ba9092a969efef44401d3850d9f,transfer,0.0344827586086466,2158,1702,0.0,0.0050421593813136
0x172a41d8f5c9393043406db967e3042423d2c5fc9e59f75d6d3f581cdea5891e,transfer,0.0344827586086466,1853,1702,0.0,0.0050421593813136
0xa0660ba5bd33c0c50d93fe7dd5b9f8ac5cc2b8daf61dadf1add0309aeea934a5,transfer,0.0344827586086466,2713,605,0.0,0.0041285086291886
0x5f7c5144cf7544c5efa3abd685636a950c49a067e78145eb250e33bf0f26690b,'exact input single',0.0344827586086466,1450,1774,0.0,0.0253910646550598
0x3a4056b6defbde3658d61ef0fb615240ada6d21d71b32e43728579f78d020dfb,transfer,0.0344827586086466,1903,1702,0.0,0.0060422077041724
0x8638a30588eb49b6fe6ec01e73d61d56305bdd4e16b14f16b2cbd79a172d29a4,'propose l2output',0.0344827586086466,563,874,0.0,0.0151646951912919
0xcf1eab35919faa567de50c3549ac7c59c245bfc71528007312ba5db18ce0b7d0,'deposit eth',0.0344827586086466,2006,1368,3.118509329709792e-06,0.0053020637703743
0x4039183fe2ee8bf0a85c7b0bac7fec972a9b5b9424c932c64eff58b9225c0ffd,transfer,0.0344827586086466,1559,1702,0.0,0.0061335158452361
0xadf1d8de625caed09a77c9c0fdeced17ee89dc1c52395f60beee905cb4612d49,transfer,0.0344827586086466,2664,1702,0.0,0.0061360778819301
0x2ed195ec7a6c6bebc87fb5416b4225f9c338bafea0538beff76c002213a095ed,approve,0.0344827586086466,793,1819,0.0,0.0061950047258901
0x80019b51f62235cc3135bbfd1dc1260c53be65de888d8ccde9bd9015d2034a5a,approve,0.0344827586086466,2434,1449,0.0,0.0062237564710108
0x9763ffa63d99c6c19fc09f068659c15ef4847ddc1f5fcf313b484d7c69b69a93,approve,0.0344827586086466,2872,183,0.0,0.0062869533761274
0xc4f19eff6c54068719b847fb65c8d0ce51afa89431fc4ad1c0d0c02f87927b2a,approve,0.0344827586086466,2560,515,0.0,0.0063572670498382
0xb5f04f7a0cc74cfefe85a85e2ed2276c5926ad4599c5d00594b48f71f5e60b20,approve,0.0344827586086466,2177,605,0.0,0.0062744278634015
0x0c2ece0c734181ddaca17b06a7ba2aadb689676268111a66ab62caae4532da8d,transfer,0.0344827586086466,2512,1767,0.0,0.007262591182708
0x97e118d099be3d75e3d6c68c8e13ea066bcd440c2b7db13f8376d296f54a47e1,'update fee bps',0.0344827586086466,1106,1033,0.0,0.0029400082739551
0x508917973fb41bdace1ea3eb513c3bb340b8d941bb54f5c3f8a49ac8748aafba,'set approval for all',0.0344827586086466,2406,948,0.0,0.0076898819691045
0x5f093bce5e9d5fe49635b19ab194591e5dedf5e75ead1531f2a094ae51aca119,transfer,0.0344827586086466,462,1702,0.0,0.0095985281383864
0xd62b91e52705a1da95c5a2ccc408f61a2f8fe994e936a9abab59a5ddb99905db,approve,0.0344827586086466,757,1258,0.0,0.0081089884716177
0xaa5356b74f1ce251fc24f20a7e5066d8a3621d85ce75571cdd28262a88445d51,approve,0.0344827586086466,1426,512,0.0,0.0066022973925369
0x85399be49549488f8ad844b0d8118afa5094e336139331a2c6664ea428384f80,approve,0.0344827586086466,529,326,0.0,0.0066022973925369
0xd28bc969e52f2850f93092b0974236673de2a8647511f65b42dc7aa23eaf064a,approve,0.0344827586086466,925,1597,0.0,0.0066147517375768
0x827fc5b691ca89304df4b8d752b6d34093eb921811b57b6f35a699b2f9ce7c09,transfer,0.0344827586086466,145,1702,0.0,0.0064059457470226
0x9117bcd4d5bd49cac08a8ee6e2429a4dadb226c9be223643c64cab9820b9c4d6,transfer,0.0344827586086466,2978,1702,0.0,0.0097247084455618
0x1caaa4d7b95098b2dc7e0ba6ced54b61002e1513b942c18daef55ec684d26503,execute,0.0344827586086466,906,495,0.0002598757774758,0.0320365608329636
0xc563edac9d9f132b58069edeb249f0c369e0e30389cb35fa36e6a696cb90aa73,transfer,0.0344827586086466,2941,1095,0.0,0.0133162568843171
0x79973033358a563ef6caabea2588062e19a78d322fcd1c3598be9ad1d5016d6f,'execute zero ex swap',0.0344827586086466,2284,1498,0.0002079006219806,0.0687833549600069
0x62e68fac5004f9c1ffc3b85ba08c21e023bca0560e69534e040f23b7e297fde0,execute,0.0344827586086466,1931,495,0.0,0.03636469482122
0xf423f641bf150d35baec9c02570c1a623094fb3831cebb648b01fda6245b6fb6,transfer,0.0344827586086466,100,1702,0.0,0.0058899800239422
0x77e9054c2ae205d9020af48b47203d30c402a2a24edf95d49639a57fd3440e78,pay,0.0344827586086466,2074,787,0.0,0.0145503045585536
0x6b4fa2a09a1fe184b1c13a828a6b979563dadf87d3d57f5a16fd66849fb072b2,'set approval for all',0.0344827586086466,2620,244,0.0,0.0069197052718388
0x84f5c6ef15967798704e57e63241291d0deedd6c8dc3a1fc5893867bb7787cc9,send,0.0344827586086466,2956,1354,0.0,0.078896283132383
0x6dc79f7468edc21424524117e8fdb7df63b8db484ceb714fbb16a9294bd5b6f8,execute,0.0344827586086466,202,495,3.009411035493136e-05,0.0392978709973247
0x3dc4b5700383e8904a9a2baaab7c7c0d3ccb050bcd2fedcbf81bfe5f7c57052a,'all batch',0.0344827586086466,1886,1881,0.0,0.01684681461622
0xba065797ce00ee78c6da9c8fd43cc5fc2878d4a750a73bf47b0a9aaa2aa13b99,0x1a1da075,0.05172413791297,1514,1321,0.0,0.0930591508086677
0x63531fe86cff453d08135939575fe23a610f0a924ea3e5faefd2ba55859563d8,exit,0.05172413791297,582,1259,0.0,0.0469483972361032
0x4ef8b8564822bccd5c754accca1580451562c46484a2a490300b07692a112e34,transfer,0.05172413791297,228,315,0.0,0.0147149865838236
0x124e2459eefc8c84cffa050c042e36a9f8b400b3e822dd5c803aa7bbff8503af,approve,0.05172413791297,2393,399,0.0,0.010308496973345
0xdee14ddade3c2ff84cca41faf612b344955d8acbac690729f76ec7e90a3f151d,approve,0.05172413791297,2438,399,0.0,0.010308496973345
0x09f06d3e1a235944683a03b15159dccde1ae1840cbcadad1d4e951addb155580,execute,0.05172413791297,1895,495,0.0005197515549516,0.0367486444868777
0xeeb9798aa433740fb3606867e54126e63d4ad03997746884ab50dcbe680258b5,execute,0.05172413791297,2019,495,0.0001559254664854,0.0389615325135622
0x07eb1334ce713151ec85f961f6ec9bbe8313456926f3d98291bd94bce1f29cd3,'swap exact tokens for eth supporting fee on transfer tokens',0.05172413791297,486,971,0.0,0.0366112908530094
0x9ef0e7260454c00d7ef9185c0853f30e86888714bdd7d290676ad82a0d25ae8a,'fill order args',0.05172413791297,1789,109,0.0566529194897278,0.0814908434587751
0x6207e31e93dce209d882764c5b07db28213dab1f38c7e76c17a0ee3598d33d09,transfer,0.0344827586086466,904,1196,1.3858812945951469e-05,0.0024837522393801
0x5ec06677760cb281fb0da040f36757e322c9d5e1775bff55164547ca691be5ae,'commit blob',0.0344827586086466,962,1956,0.0,0.0006744561596735
0x2792e1d30f5c9f2bfac0c2be7292cbe2a94339bb06a18e14e23d7c65a3b5cac8,'add sequencer l2batch from blobs',0.0344827586086466,2474,232,0.0,0.032493528544398
0xbe9d093db3fc547676975c0520069ac70927298a2f1545489fe3ca291eff8c84,transfer,0.0344827586086466,1771,1337,1.857540082241638e-07,0.0005264985405998
0xb88fb96040c5029b7b519ce61a61f303619886a3f254f9d3170d17a72f311bda,transfer,0.0344827586086466,2038,1737,1.0430083143898576e-05,0.0005264985405998
0x8945d9322abecb9fde178466c8f6d5eb7a77cafc135c013dabaf4cec5ab29092,transfer,0.0344827586086466,2011,1702,0.0,0.0053891730179674
0xbe25201d414febb03f39f8ad3277c3ebf559e555289e1addf966b4459701741a,transfer,0.0344827586086466,559,321,3.774487767214247e-06,0.0010332836321937
0x3003d17c4a216d4310c2d9f6b5f113d066c4709aa1665a3c21d933ef44fa9cc7,transfer,0.0344827586086466,954,1702,0.0,0.0087643716914587
0x3493abfb097835394e8b0a56739e88615f284a329f2b4a1eb3e1207305d1eb7b,transfer,0.0344827586086466,1916,1702,0.0,0.0055049628429953
0xf03437d47025fc5bbf62ccf5774528848bd36db8e2dfe09bf85de462aff357e6,transfer,0.0344827586086466,1916,1702,0.0,0.0055026143093592
0xe29c3cfae8102246e1c9b2ee4d3242d2f2c70421082b6bf80f54bc0b666c4251,transfer,0.0344827586086466,1916,75,3.671857625173497e-06,0.0005526882490265
0x1b3c0a41cddc77e20b632c58f14f1b5e0e1fa41140285a22fa027574ffdae4a8,transfer,0.0344827586086466,879,1149,2.110191313103626e-06,0.0006442098931481
0x89d5fbd6774d3cb6be67decd95418dd3febe01f9003a9e8cb2a477209a3f2a0b,transfer,0.0344827586086466,2805,1702,0.0,0.0059758082531884
0x6553ce21ad13ed43b9f8bf9b70fa2cc322e1cf6011109ffc9d2d4e204a81f7a1,transfer,0.0344827586086466,2805,1702,0.0,0.0059758082531884
0x7a6edf34b61319f43450a33109eb3fcabbbd4b1beebae47487f8d56eede410b6,transfer,0.0344827586086466,370,393,2.496265366879473e-05,0.0007558008247053
0x7d545277aaad9446224d8a6b0771a952ed02cd8b33fd64a83f66994db2a23b88,transfer,0.0344827586086466,2989,579,0.0006325880686719,0.0007936620336265
0x8fad38075b10691dd22ba12f8c1f97a90dc600706536468d90d5b82adc07aea5,transfer,0.0344827586086466,2989,917,0.0030520082876947,0.0007936620336265
0x1be8f14b6dc33e41d44b331c96781a51be7c76b1ebefd054f88d98f7c039b829,transfer,0.0344827586086466,2989,1551,1.3314527558351452e-05,0.0007936620336265
0x4434da5f33f3d4768b50887925a5bad0751ed190ed2384f1e33c4cd5850fe96b,transfer,0.0344827586086466,2989,837,1.879405510406898e-05,0.0007936620336265
0x8a59c49ed61fc2ac0230a19b3fa61cfba7b2eb52b758992460bdf4911f0a3686,transfer,0.0344827586086466,2837,591,1.7447955749415297e-06,0.0008239083001519
0xca4aa252060cd459b6afbab617e2864478dea7869fd291820e5b8f17e22a0004,transfer,0.0344827586086466,3147,1789,0.0005639910661414,0.0008239083001519
0xfbfc89781817884e9387e9d48ee3d61e5e2c26f9262fa04095fcdbedf5058358,transfer,0.0344827586086466,3147,1585,0.0,0.0045435585736031
0x5cd6ee806c9d72282040efe32ecf9c4cad7f719f3171106c3b436e8df8316219,transfer,0.0344827586086466,538,1325,2.2092268533903296e-05,0.0008239083001519
0x9f8bee9d92c130866a3cdccb6ff2e34f3bde81d20bec7c342418cc66e1125226,transfer,0.0344827586086466,538,86,0.0,0.0071168397618985
0xccdc74b5becc9a6da952164fca2b8b43f8dd7612b800513d72e33f7583acfc16,transfer,0.0344827586086466,2283,1154,4.75489512531951e-06,0.0010579788192156
0xa784cf2cf3da83c8a98739c7e224b53fbec5d1f630f177c090809dd09cd4fd29,transfer,0.0344827586086466,806,1260,2.032228579860881e-05,0.0005326189615908
0x2bfe11461bdd9614e750ebe30f1b44961a1b04c73d911a43f13c4500a9100e71,transfer,0.0344827586086466,761,908,6.237018659419584e-06,0.0005326189615908
0xc76ecf550329703ae9acb6cf96926642f57e84929094836e405930ed1ed59a83,transfer,0.0344827586086466,1744,569,7.542896000490224e-06,0.0005399492332429
0x219033d72729b0565933f6c7b2649234515712ceb4ba63d2ada05c247426a8c3,transfer,0.0344827586086466,1639,1339,1.828192830442849e-06,0.0005399492332429
0xee8679bb172c1f0cf54c6e2d126a9981ad665cbf75b3d9cb71fffaeda66ccc42,swap,0.0344827586086466,2356,764,0.0005914772695349,0.0432848270991745
0xfb8edcbf79527f3ede9c1891ec2be53a4755f9d0503e87f217731fe6e7b5b397,transfer,0.0344827586086466,1922,361,7.551607556302768e-06,0.0005475641756387
0xd935e8370d4db89ff47a5249e9717d5c85d2273fd5843d322678df069d0d5286,transfer,0.0344827586086466,2553,1702,0.0,0.008719749552373
0x9c3bc7a2d5dc83492aaf47f0a64e7cdd7e02f8557e47b1144b2ad81b1ed19b61,transfer,0.0344827586086466,1939,956,4.468062433446128e-06,0.0005526882490265
0x7023b6e5a625754afd5322b4fe80ab140855d8112e96d160119232dcd8ec50b1,transfer,0.0344827586086466,1521,956,1.2317319231232376e-05,0.0005526882490265
0xd142c2f3f10d5e9ecede1b3144260a48f33263553ad748f8d93fb0cec18492ac,transfer,0.0344827586086466,2489,956,8.147289356041507e-05,0.0005526882490265
0xd290f74f31b770223ca87d06cd4f672c8b4e5e46d7abac0cededdd10a09c230b,transfer,0.0344827586086466,1605,956,2.5427501268239044e-05,0.0005526882490265
0x7c5c82764996e188a92b3656b728608df489fc6796146025a604b98932eb5cc9,transfer,0.0344827586086466,1603,956,3.926647633684112e-06,0.0005526882490265
0x4450f68edf0f771f39f8d400ed927fccfe77b403bfd6314e12b17464effaab38,transfer,0.0344827586086466,1628,956,4.033727888538357e-06,0.0005526882490265
0x11d78330dc051d241ac70fc3e096792b9fb09d0b64266bf18d4f39213c39f8fc,transfer,0.0344827586086466,468,956,1.490567106010885e-05,0.0005526882490265
0x950d3c768a0bce7712be9a1460e276ed0992c7e12d99062cd37a029c74bb04c4,transfer,0.0344827586086466,251,1663,2.375269803644508e-06,0.0005533999258859
0x30eae0b7f173510ba60791c518377f14d7316f8661c691c3e655846fc45ba29e,approve,0.0344827586086466,3103,677,0.0,0.0055002657757231
0xda31a7e7d51a00ee008eaff22014683ce466979ccef93ed70042fbc1c2d9c983,swap,0.05172413791297,2238,145,0.0005774439775512,0.0131202610772325
0xfbc6154e47371dca9b950e4ef5367fc04b2a35a9521461a03e809415a9fbe644,transfer,0.05172413791297,2085,1114,2.3918159384709265e-05,0.0005240788392778
0x5f66828839a507caa5f11fa5fdc6ebb02ef1ede73b1c7dbbe29ca657e655f264,0x7042cbe0,0.05172413791297,38,210,0.0,0.0213169993056168
0x41e4ef5887540a4c1000f5f2e7a460ee8377e88577f5301085222e03812416b6,transfer,0.05172413791297,796,1258,0.0,0.0084206317683582
0x4b7f7c9b131e77b3e018e27eae4ebd83d3b9a5a12f2b93eed3cf00c181ab8142,transfer,0.05172413791297,2573,1908,1.5797068885422426e-05,0.0005823651740644
0x9482211eb978f082db8c117deeb57cd965a39bcf7a4c2e7762a5e0dfaac29999,transfer,0.05172413791297,2862,956,1.117179823865319e-05,0.0005823651740644
0xfe02030d6c43a24f6f0412563d4e1760908977b4432d7b4bf1a7fdb567e8a2c0,transfer,0.05172413791297,169,300,2.962843739001778e-05,0.0006082702117473
0xf78bbb19bb7198d42784716b555c449a2da212e5ee8bf88bd9ed98d019afe368,transfer,0.05172413791297,1462,1317,0.0006282526442366,0.0006680510679387
0x975950e096e058d6f4a702086f92642e1a2d1fd0ed73eecc238a8e197d07b819,transfer,0.05172413791297,1390,936,0.0006273718732515,0.0006680510679387
0x9fafb5f5db9819739eb523b49947ef74781e7a152183fcd434d4bdf3d6acfb93,transfer,0.05172413791297,787,936,2.8811502290975905e-05,0.0006680510679387
0xb4a247d6bbe2766d882f135c840d2df98374a55f029736e0f1651da8a5caf08b,execute,0.05172413791297,1952,495,0.0,0.0366047434259028
0x4ba24d8379a425a842a70a3bccfdedc36cf2e894b40bbf4da70fe5522c81715a,transfer,0.05172413791297,2340,1289,9.874240040971103e-07,0.0007577223522258
0x56a6c86b5cb64b047ca5cae57340c9c0be41e64c91c44e39279652af9687e54f,transfer,0.05172413791297,2059,1158,3.89813666213724e-05,0.0007577223522258
0x335718dbd2eaa2c698e704549e77ccbfa14c89b8610f26fc5491c014caba43f6,transfer,0.05172413791297,1116,962,1.981335027351573e-06,0.0007577223522258
0x55eab1aa6eb7bf4a0860fdc9743ae4109bae61ba06d1727c1691070cea11fb76,transfer,0.05172413791297,538,296,2.906658595911507e-06,0.0007577223522258
0x21f00567ef8d60916b5931eeac2a51db9b21031c858fb87262ba4e5bd91550f8,transfer,0.05172413791297,2837,1438,9.875279544081008e-06,0.0007577223522258
